customer_id,event,journey_date,country,device_type,customer_segment,acquisition_channel,churn_risk_category,revenue,d1_retained,d7_retained,funnel_stage,funnel_stage_order,conversion_flag,retention_gap,revenue_band
5120,product_view,2024-02-13,AU,Mobile,Low,Paid,Medium,0,0,0,Consideration,2,0,0,No Revenue
5120,add_to_cart,2024-02-27,AU,Mobile,Low,Paid,Medium,0,0,0,Intent,3,0,0,No Revenue
5120,checkout_start,2024-01-03,AU,Mobile,Low,Paid,Medium,0,0,0,Checkout,4,0,0,No Revenue
5120,checkout_complete,2024-01-02,AU,Mobile,Low,Paid,Medium,89,0,0,Purchase,5,1,0,High
5076,page_view,2024-02-27,US,Tablet,Low,Paid,Medium,0,1,1,Awareness,1,0,0,No Revenue
5076,product_view,2024-02-05,US,Tablet,Low,Paid,Medium,0,1,1,Consideration,2,0,0,No Revenue
5076,add_to_cart,2024-01-05,US,Tablet,Low,Paid,Medium,0,1,1,Intent,3,0,0,No Revenue
5076,checkout_start,2024-01-13,US,Tablet,Low,Paid,Medium,0,1,1,Checkout,4,0,0,No Revenue
5076,checkout_complete,2024-02-16,US,Tablet,Low,Paid,Medium,50,1,1,Purchase,5,1,0,Medium
5204,page_view,2024-01-08,UK,Mobile,High,Paid,High,0,1,1,Awareness,1,0,0,No Revenue
5204,product_view,2024-01-20,UK,Mobile,High,Paid,High,0,1,1,Consideration,2,0,0,No Revenue
5204,add_to_cart,2024-01-03,UK,Mobile,High,Paid,High,0,1,1,Intent,3,0,0,No Revenue
5204,checkout_start,2024-01-16,UK,Mobile,High,Paid,High,0,1,1,Checkout,4,0,0,No Revenue
5204,checkout_complete,2024-02-14,UK,Mobile,High,Paid,High,109,1,1,Purchase,5,1,0,High
5352,page_view,2024-01-21,UK,Tablet,High,Referral,High,0,1,0,Awareness,1,0,1,No Revenue
5352,product_view,2024-01-20,UK,Tablet,High,Referral,High,0,1,0,Consideration,2,0,1,No Revenue
5352,add_to_cart,2024-01-06,UK,Tablet,High,Referral,High,0,1,0,Intent,3,0,1,No Revenue
5352,checkout_start,2024-01-22,UK,Tablet,High,Referral,High,0,1,0,Checkout,4,0,1,No Revenue
5352,checkout_complete,2024-02-02,UK,Tablet,High,Referral,High,111,1,0,Purchase,5,1,1,High
5764,page_view,2024-01-02,AU,Desktop,Medium,Paid,Low,0,1,1,Awareness,1,0,0,No Revenue
5764,product_view,2024-02-10,AU,Desktop,Medium,Paid,Low,0,1,1,Consideration,2,0,0,No Revenue
5764,add_to_cart,2024-01-21,AU,Desktop,Medium,Paid,Low,0,1,1,Intent,3,0,0,No Revenue
5764,checkout_start,2024-01-02,AU,Desktop,Medium,Paid,Low,0,1,1,Checkout,4,0,0,No Revenue
5764,checkout_complete,2024-02-26,AU,Desktop,Medium,Paid,Low,130,1,1,Purchase,5,1,0,High
5208,page_view,2024-01-22,AU,Mobile,Medium,Organic,High,0,0,1,Awareness,1,0,-1,No Revenue
5208,product_view,2024-02-12,AU,Mobile,Medium,Organic,High,0,0,1,Consideration,2,0,-1,No Revenue
5208,add_to_cart,2024-01-15,AU,Mobile,Medium,Organic,High,0,0,1,Intent,3,0,-1,No Revenue
5208,checkout_start,2024-01-22,AU,Mobile,Medium,Organic,High,0,0,1,Checkout,4,0,-1,No Revenue
5208,checkout_complete,2024-02-06,AU,Mobile,Medium,Organic,High,99,0,1,Purchase,5,1,-1,High
5367,page_view,2024-01-30,US,Mobile,Medium,Paid,High,0,1,0,Awareness,1,0,1,No Revenue
5367,product_view,2024-01-14,US,Mobile,Medium,Paid,High,0,1,0,Consideration,2,0,1,No Revenue
5367,add_to_cart,2024-01-06,US,Mobile,Medium,Paid,High,0,1,0,Intent,3,0,1,No Revenue
5367,checkout_start,2024-01-03,US,Mobile,Medium,Paid,High,0,1,0,Checkout,4,0,1,No Revenue
5367,checkout_complete,2024-01-07,US,Mobile,Medium,Paid,High,119,1,0,Purchase,5,1,1,High
5425,page_view,2024-01-18,US,Mobile,Medium,Organic,Low,0,1,0,Awareness,1,0,1,No Revenue
5425,product_view,2024-01-10,US,Mobile,Medium,Organic,Low,0,1,0,Consideration,2,0,1,No Revenue
5425,add_to_cart,2024-01-25,US,Mobile,Medium,Organic,Low,0,1,0,Intent,3,0,1,No Revenue
5425,checkout_start,2024-01-02,US,Mobile,Medium,Organic,Low,0,1,0,Checkout,4,0,1,No Revenue
5425,checkout_complete,2024-02-23,US,Mobile,Medium,Organic,Low,64,1,0,Purchase,5,1,1,High
5515,page_view,2024-02-10,US,Desktop,Medium,Paid,High,0,1,1,Awareness,1,0,0,No Revenue
5515,product_view,2024-01-06,US,Desktop,Medium,Paid,High,0,1,1,Consideration,2,0,0,No Revenue
5515,add_to_cart,2024-01-25,US,Desktop,Medium,Paid,High,0,1,1,Intent,3,0,0,No Revenue
5515,checkout_start,2024-01-13,US,Desktop,Medium,Paid,High,0,1,1,Checkout,4,0,0,No Revenue
5515,checkout_complete,2024-01-08,US,Desktop,Medium,Paid,High,137,1,1,Purchase,5,1,0,High
5084,page_view,2024-01-13,CA,Tablet,Medium,Paid,Medium,0,0,1,Awareness,1,0,-1,No Revenue
5084,product_view,2024-01-31,CA,Tablet,Medium,Paid,Medium,0,0,1,Consideration,2,0,-1,No Revenue
5084,add_to_cart,2024-01-14,CA,Tablet,Medium,Paid,Medium,0,0,1,Intent,3,0,-1,No Revenue
5084,checkout_start,2024-01-20,CA,Tablet,Medium,Paid,Medium,0,0,1,Checkout,4,0,-1,No Revenue
5084,checkout_complete,2024-01-29,CA,Tablet,Medium,Paid,Medium,57,0,1,Purchase,5,1,-1,High
5010,page_view,2024-01-05,US,Mobile,High,Paid,Medium,0,1,1,Awareness,1,0,0,No Revenue
5010,product_view,2024-01-19,US,Mobile,High,Paid,Medium,0,1,1,Consideration,2,0,0,No Revenue
5010,add_to_cart,2024-02-03,US,Mobile,High,Paid,Medium,0,1,1,Intent,3,0,0,No Revenue
5010,checkout_start,2024-01-10,US,Mobile,High,Paid,Medium,0,1,1,Checkout,4,0,0,No Revenue
5010,checkout_complete,2024-01-02,US,Mobile,High,Paid,Medium,168,1,1,Purchase,5,1,0,High
5720,page_view,2024-01-09,CA,Desktop,Medium,Paid,High,0,1,1,Awareness,1,0,0,No Revenue
5720,product_view,2024-01-28,CA,Desktop,Medium,Paid,High,0,1,1,Consideration,2,0,0,No Revenue
5720,add_to_cart,2024-02-15,CA,Desktop,Medium,Paid,High,0,1,1,Intent,3,0,0,No Revenue
5720,checkout_start,2024-02-20,CA,Desktop,Medium,Paid,High,0,1,1,Checkout,4,0,0,No Revenue
5720,checkout_complete,2024-01-16,CA,Desktop,Medium,Paid,High,46,1,1,Purchase,5,1,0,Medium
5110,page_view,2024-02-21,AU,Tablet,Medium,Paid,High,0,1,1,Awareness,1,0,0,No Revenue
5110,product_view,2024-02-05,AU,Tablet,Medium,Paid,High,0,1,1,Consideration,2,0,0,No Revenue
5110,add_to_cart,2024-02-29,AU,Tablet,Medium,Paid,High,0,1,1,Intent,3,0,0,No Revenue
5110,checkout_start,2024-02-07,AU,Tablet,Medium,Paid,High,0,1,1,Checkout,4,0,0,No Revenue
5110,checkout_complete,2024-02-19,AU,Tablet,Medium,Paid,High,142,1,1,Purchase,5,1,0,High
5521,page_view,2024-01-07,UK,Desktop,High,Referral,Low,0,1,1,Awareness,1,0,0,No Revenue
5521,product_view,2024-02-06,UK,Desktop,High,Referral,Low,0,1,1,Consideration,2,0,0,No Revenue
5521,add_to_cart,2024-01-22,UK,Desktop,High,Referral,Low,0,1,1,Intent,3,0,0,No Revenue
5521,checkout_start,2024-01-05,UK,Desktop,High,Referral,Low,0,1,1,Checkout,4,0,0,No Revenue
5521,checkout_complete,2024-01-27,UK,Desktop,High,Referral,Low,209,1,1,Purchase,5,1,0,High
5777,page_view,2024-01-21,US,Desktop,Medium,Paid,Low,0,1,1,Awareness,1,0,0,No Revenue
5777,product_view,2024-01-26,US,Desktop,Medium,Paid,Low,0,1,1,Consideration,2,0,0,No Revenue
5777,add_to_cart,2024-02-19,US,Desktop,Medium,Paid,Low,0,1,1,Intent,3,0,0,No Revenue
5777,checkout_start,2024-02-14,US,Desktop,Medium,Paid,Low,0,1,1,Checkout,4,0,0,No Revenue
5777,checkout_complete,2024-02-22,US,Desktop,Medium,Paid,Low,124,1,1,Purchase,5,1,0,High
5209,page_view,2024-02-24,AU,Mobile,Low,Referral,Low,0,1,1,Awareness,1,0,0,No Revenue
5209,product_view,2024-02-22,AU,Mobile,Low,Referral,Low,0,1,1,Consideration,2,0,0,No Revenue
5209,add_to_cart,2024-01-26,AU,Mobile,Low,Referral,Low,0,1,1,Intent,3,0,0,No Revenue
5209,checkout_start,2024-01-04,AU,Mobile,Low,Referral,Low,0,1,1,Checkout,4,0,0,No Revenue
5209,checkout_complete,2024-02-21,AU,Mobile,Low,Referral,Low,53,1,1,Purchase,5,1,0,High
5235,page_view,2024-01-13,CA,Mobile,High,Paid,Low,0,1,0,Awareness,1,0,1,No Revenue
5235,product_view,2024-02-18,CA,Mobile,High,Paid,Low,0,1,0,Consideration,2,0,1,No Revenue
5235,add_to_cart,2024-02-10,CA,Mobile,High,Paid,Low,0,1,0,Intent,3,0,1,No Revenue
5235,checkout_start,2024-01-17,CA,Mobile,High,Paid,Low,0,1,0,Checkout,4,0,1,No Revenue
5235,checkout_complete,2024-01-09,CA,Mobile,High,Paid,Low,199,1,0,Purchase,5,1,1,High
5316,page_view,2024-01-21,AU,Mobile,Low,Referral,High,0,1,0,Awareness,1,0,1,No Revenue
5316,product_view,2024-01-28,AU,Mobile,Low,Referral,High,0,1,0,Consideration,2,0,1,No Revenue
5316,add_to_cart,2024-01-11,AU,Mobile,Low,Referral,High,0,1,0,Intent,3,0,1,No Revenue
5316,checkout_start,2024-02-24,AU,Mobile,Low,Referral,High,0,1,0,Checkout,4,0,1,No Revenue
5316,checkout_complete,2024-01-08,AU,Mobile,Low,Referral,High,53,1,0,Purchase,5,1,1,High
5388,page_view,2024-02-13,CA,Desktop,Low,Paid,Medium,0,0,1,Awareness,1,0,-1,No Revenue
5388,product_view,2024-01-01,CA,Desktop,Low,Paid,Medium,0,0,1,Consideration,2,0,-1,No Revenue
5388,add_to_cart,2024-01-23,CA,Desktop,Low,Paid,Medium,0,0,1,Intent,3,0,-1,No Revenue
5388,checkout_start,2024-02-06,CA,Desktop,Low,Paid,Medium,0,0,1,Checkout,4,0,-1,No Revenue
5388,checkout_complete,2024-01-13,CA,Desktop,Low,Paid,Medium,27,0,1,Purchase,5,1,-1,Medium
5118,page_view,2024-01-21,US,Mobile,High,Paid,Low,0,1,0,Awareness,1,0,1,No Revenue
5118,product_view,2024-02-09,US,Mobile,High,Paid,Low,0,1,0,Consideration,2,0,1,No Revenue
5118,add_to_cart,2024-02-27,US,Mobile,High,Paid,Low,0,1,0,Intent,3,0,1,No Revenue
5118,checkout_start,2024-01-31,US,Mobile,High,Paid,Low,0,1,0,Checkout,4,0,1,No Revenue
5118,checkout_complete,2024-02-05,US,Mobile,High,Paid,Low,189,1,0,Purchase,5,1,1,High
5719,page_view,2024-02-23,CA,Desktop,Medium,Paid,Low,0,1,1,Awareness,1,0,0,No Revenue
5719,product_view,2024-02-01,CA,Desktop,Medium,Paid,Low,0,1,1,Consideration,2,0,0,No Revenue
5719,add_to_cart,2024-01-08,CA,Desktop,Medium,Paid,Low,0,1,1,Intent,3,0,0,No Revenue
5719,checkout_start,2024-01-10,CA,Desktop,Medium,Paid,Low,0,1,1,Checkout,4,0,0,No Revenue
5719,checkout_complete,2024-02-16,CA,Desktop,Medium,Paid,Low,77,1,1,Purchase,5,1,0,High
5210,page_view,2024-01-03,CA,Desktop,High,Referral,Low,0,0,0,Awareness,1,0,0,No Revenue
5210,product_view,2024-02-18,CA,Desktop,High,Referral,Low,0,0,0,Consideration,2,0,0,No Revenue
5210,add_to_cart,2024-02-05,CA,Desktop,High,Referral,Low,0,0,0,Intent,3,0,0,No Revenue
5210,checkout_start,2024-01-04,CA,Desktop,High,Referral,Low,0,0,0,Checkout,4,0,0,No Revenue
5210,checkout_complete,2024-02-10,CA,Desktop,High,Referral,Low,157,0,0,Purchase,5,1,0,High
5254,page_view,2024-01-02,UK,Desktop,Medium,Paid,Low,0,1,1,Awareness,1,0,0,No Revenue
5254,product_view,2024-02-23,UK,Desktop,Medium,Paid,Low,0,1,1,Consideration,2,0,0,No Revenue
5254,add_to_cart,2024-01-13,UK,Desktop,Medium,Paid,Low,0,1,1,Intent,3,0,0,No Revenue
5254,checkout_start,2024-02-22,UK,Desktop,Medium,Paid,Low,0,1,1,Checkout,4,0,0,No Revenue
5254,checkout_complete,2024-01-31,UK,Desktop,Medium,Paid,Low,71,1,1,Purchase,5,1,0,High
5591,page_view,2024-01-25,UK,Mobile,Medium,Paid,Low,0,0,1,Awareness,1,0,-1,No Revenue
5591,product_view,2024-02-09,UK,Mobile,Medium,Paid,Low,0,0,1,Consideration,2,0,-1,No Revenue
5591,add_to_cart,2024-02-28,UK,Mobile,Medium,Paid,Low,0,0,1,Intent,3,0,-1,No Revenue
5591,checkout_start,2024-01-14,UK,Mobile,Medium,Paid,Low,0,0,1,Checkout,4,0,-1,No Revenue
5591,checkout_complete,2024-02-19,UK,Mobile,Medium,Paid,Low,128,0,1,Purchase,5,1,-1,High
5029,page_view,2024-02-27,US,Desktop,Low,Organic,Medium,0,1,0,Awareness,1,0,1,No Revenue
5029,product_view,2024-02-01,US,Desktop,Low,Organic,Medium,0,1,0,Consideration,2,0,1,No Revenue
5029,add_to_cart,2024-01-30,US,Desktop,Low,Organic,Medium,0,1,0,Intent,3,0,1,No Revenue
5029,checkout_start,2024-02-24,US,Desktop,Low,Organic,Medium,0,1,0,Checkout,4,0,1,No Revenue
5029,checkout_complete,2024-02-18,US,Desktop,Low,Organic,Medium,58,1,0,Purchase,5,1,1,High
5266,page_view,2024-01-07,US,Desktop,High,Paid,Medium,0,1,0,Awareness,1,0,1,No Revenue
5266,product_view,2024-01-23,US,Desktop,High,Paid,Medium,0,1,0,Consideration,2,0,1,No Revenue
5266,add_to_cart,2024-02-13,US,Desktop,High,Paid,Medium,0,1,0,Intent,3,0,1,No Revenue
5266,checkout_start,2024-02-01,US,Desktop,High,Paid,Medium,0,1,0,Checkout,4,0,1,No Revenue
5266,checkout_complete,2024-01-22,US,Desktop,High,Paid,Medium,165,1,0,Purchase,5,1,1,High
5656,page_view,2024-02-19,US,Desktop,Low,Referral,Low,0,1,1,Awareness,1,0,0,No Revenue
5656,product_view,2024-01-31,US,Desktop,Low,Referral,Low,0,1,1,Consideration,2,0,0,No Revenue
5656,add_to_cart,2024-01-15,US,Desktop,Low,Referral,Low,0,1,1,Intent,3,0,0,No Revenue
5656,checkout_start,2024-02-20,US,Desktop,Low,Referral,Low,0,1,1,Checkout,4,0,0,No Revenue
5656,checkout_complete,2024-01-24,US,Desktop,Low,Referral,Low,42,1,1,Purchase,5,1,0,Medium
5662,page_view,2024-01-29,US,Mobile,Medium,Paid,Medium,0,1,1,Awareness,1,0,0,No Revenue
5662,product_view,2024-01-30,US,Mobile,Medium,Paid,Medium,0,1,1,Consideration,2,0,0,No Revenue
5662,add_to_cart,2024-02-08,US,Mobile,Medium,Paid,Medium,0,1,1,Intent,3,0,0,No Revenue
5662,checkout_start,2024-02-13,US,Mobile,Medium,Paid,Medium,0,1,1,Checkout,4,0,0,No Revenue
5662,checkout_complete,2024-02-06,US,Mobile,Medium,Paid,Medium,64,1,1,Purchase,5,1,0,High
5296,page_view,2024-02-04,AU,Desktop,High,Paid,Medium,0,0,1,Awareness,1,0,-1,No Revenue
5296,product_view,2024-02-01,AU,Desktop,High,Paid,Medium,0,0,1,Consideration,2,0,-1,No Revenue
5296,add_to_cart,2024-02-11,AU,Desktop,High,Paid,Medium,0,0,1,Intent,3,0,-1,No Revenue
5296,checkout_start,2024-02-03,AU,Desktop,High,Paid,Medium,0,0,1,Checkout,4,0,-1,No Revenue
5296,checkout_complete,2024-01-21,AU,Desktop,High,Paid,Medium,89,0,1,Purchase,5,1,-1,High
5081,page_view,2024-02-11,CA,Desktop,Low,Paid,Low,0,1,1,Awareness,1,0,0,No Revenue
5081,product_view,2024-01-26,CA,Desktop,Low,Paid,Low,0,1,1,Consideration,2,0,0,No Revenue
5081,add_to_cart,2024-02-27,CA,Desktop,Low,Paid,Low,0,1,1,Intent,3,0,0,No Revenue
5081,checkout_start,2024-02-23,CA,Desktop,Low,Paid,Low,0,1,1,Checkout,4,0,0,No Revenue
5081,checkout_complete,2024-01-17,CA,Desktop,Low,Paid,Low,31,1,1,Purchase,5,1,0,Medium
5688,page_view,2024-02-25,US,Mobile,High,Paid,Low,0,1,1,Awareness,1,0,0,No Revenue
5688,product_view,2024-01-19,US,Mobile,High,Paid,Low,0,1,1,Consideration,2,0,0,No Revenue
5688,add_to_cart,2024-02-06,US,Mobile,High,Paid,Low,0,1,1,Intent,3,0,0,No Revenue
5688,checkout_start,2024-02-27,US,Mobile,High,Paid,Low,0,1,1,Checkout,4,0,0,No Revenue
5688,checkout_complete,2024-02-16,US,Mobile,High,Paid,Low,211,1,1,Purchase,5,1,0,High
5302,page_view,2024-02-08,AU,Mobile,Medium,Paid,Low,0,1,1,Awareness,1,0,0,No Revenue
5302,product_view,2024-01-21,AU,Mobile,Medium,Paid,Low,0,1,1,Consideration,2,0,0,No Revenue
5302,add_to_cart,2024-01-10,AU,Mobile,Medium,Paid,Low,0,1,1,Intent,3,0,0,No Revenue
5302,checkout_start,2024-02-07,AU,Mobile,Medium,Paid,Low,0,1,1,Checkout,4,0,0,No Revenue
5302,checkout_complete,2024-01-04,AU,Mobile,Medium,Paid,Low,85,1,1,Purchase,5,1,0,High
5506,page_view,2024-01-16,US,Mobile,High,Organic,Medium,0,1,1,Awareness,1,0,0,No Revenue
5506,product_view,2024-02-27,US,Mobile,High,Organic,Medium,0,1,1,Consideration,2,0,0,No Revenue
5506,add_to_cart,2024-02-24,US,Mobile,High,Organic,Medium,0,1,1,Intent,3,0,0,No Revenue
5506,checkout_start,2024-02-21,US,Mobile,High,Organic,Medium,0,1,1,Checkout,4,0,0,No Revenue
5506,checkout_complete,2024-02-25,US,Mobile,High,Organic,Medium,211,1,1,Purchase,5,1,0,High
5758,page_view,2024-01-19,UK,Desktop,Medium,Paid,Low,0,1,1,Awareness,1,0,0,No Revenue
5758,product_view,2024-01-22,UK,Desktop,Medium,Paid,Low,0,1,1,Consideration,2,0,0,No Revenue
5758,add_to_cart,2024-01-24,UK,Desktop,Medium,Paid,Low,0,1,1,Intent,3,0,0,No Revenue
5758,checkout_start,2024-02-14,UK,Desktop,Medium,Paid,Low,0,1,1,Checkout,4,0,0,No Revenue
5758,checkout_complete,2024-01-30,UK,Desktop,Medium,Paid,Low,115,1,1,Purchase,5,1,0,High
5314,page_view,2024-02-24,AU,Mobile,Low,Organic,Medium,0,1,1,Awareness,1,0,0,No Revenue
5314,product_view,2024-02-02,AU,Mobile,Low,Organic,Medium,0,1,1,Consideration,2,0,0,No Revenue
5314,add_to_cart,2024-01-18,AU,Mobile,Low,Organic,Medium,0,1,1,Intent,3,0,0,No Revenue
5314,checkout_start,2024-02-21,AU,Mobile,Low,Organic,Medium,0,1,1,Checkout,4,0,0,No Revenue
5314,checkout_complete,2024-01-11,AU,Mobile,Low,Organic,Medium,66,1,1,Purchase,5,1,0,High
5644,page_view,2024-01-06,US,Mobile,Low,Organic,Medium,0,1,1,Awareness,1,0,0,No Revenue
5644,product_view,2024-02-16,US,Mobile,Low,Organic,Medium,0,1,1,Consideration,2,0,0,No Revenue
5644,add_to_cart,2024-01-14,US,Mobile,Low,Organic,Medium,0,1,1,Intent,3,0,0,No Revenue
5644,checkout_start,2024-02-29,US,Mobile,Low,Organic,Medium,0,1,1,Checkout,4,0,0,No Revenue
5644,checkout_complete,2024-02-08,US,Mobile,Low,Organic,Medium,94,1,1,Purchase,5,1,0,High
5409,page_view,2024-01-30,US,Mobile,Medium,Paid,High,0,1,0,Awareness,1,0,1,No Revenue
5409,product_view,2024-02-23,US,Mobile,Medium,Paid,High,0,1,0,Consideration,2,0,1,No Revenue
5409,add_to_cart,2024-02-14,US,Mobile,Medium,Paid,High,0,1,0,Intent,3,0,1,No Revenue
5409,checkout_start,2024-01-06,US,Mobile,Medium,Paid,High,0,1,0,Checkout,4,0,1,No Revenue
5409,checkout_complete,2024-02-28,US,Mobile,Medium,Paid,High,120,1,0,Purchase,5,1,1,High
5211,page_view,2024-01-20,UK,Desktop,High,Referral,Low,0,1,1,Awareness,1,0,0,No Revenue
5211,product_view,2024-02-18,UK,Desktop,High,Referral,Low,0,1,1,Consideration,2,0,0,No Revenue
5211,add_to_cart,2024-01-21,UK,Desktop,High,Referral,Low,0,1,1,Intent,3,0,0,No Revenue
5211,checkout_start,2024-01-10,UK,Desktop,High,Referral,Low,0,1,1,Checkout,4,0,0,No Revenue
5211,checkout_complete,2024-02-05,UK,Desktop,High,Referral,Low,84,1,1,Purchase,5,1,0,High
5532,page_view,2024-02-10,CA,Tablet,High,Organic,High,0,1,1,Awareness,1,0,0,No Revenue
5532,product_view,2024-02-23,CA,Tablet,High,Organic,High,0,1,1,Consideration,2,0,0,No Revenue
5532,add_to_cart,2024-02-15,CA,Tablet,High,Organic,High,0,1,1,Intent,3,0,0,No Revenue
5532,checkout_start,2024-02-29,CA,Tablet,High,Organic,High,0,1,1,Checkout,4,0,0,No Revenue
5532,checkout_complete,2024-02-29,CA,Tablet,High,Organic,High,187,1,1,Purchase,5,1,0,High
5483,page_view,2024-01-28,US,Tablet,Medium,Referral,Low,0,1,1,Awareness,1,0,0,No Revenue
5483,product_view,2024-01-07,US,Tablet,Medium,Referral,Low,0,1,1,Consideration,2,0,0,No Revenue
5483,add_to_cart,2024-02-04,US,Tablet,Medium,Referral,Low,0,1,1,Intent,3,0,0,No Revenue
5483,checkout_start,2024-02-24,US,Tablet,Medium,Referral,Low,0,1,1,Checkout,4,0,0,No Revenue
5483,checkout_complete,2024-01-14,US,Tablet,Medium,Referral,Low,131,1,1,Purchase,5,1,0,High
5218,page_view,2024-02-05,UK,Mobile,High,Organic,High,0,1,1,Awareness,1,0,0,No Revenue
5218,product_view,2024-02-25,UK,Mobile,High,Organic,High,0,1,1,Consideration,2,0,0,No Revenue
5218,add_to_cart,2024-02-12,UK,Mobile,High,Organic,High,0,1,1,Intent,3,0,0,No Revenue
5218,checkout_start,2024-01-20,UK,Mobile,High,Organic,High,0,1,1,Checkout,4,0,0,No Revenue
5218,checkout_complete,2024-02-27,UK,Mobile,High,Organic,High,161,1,1,Purchase,5,1,0,High
5007,page_view,2024-02-25,UK,Mobile,Medium,Organic,Low,0,0,1,Awareness,1,0,-1,No Revenue
5007,product_view,2024-01-11,UK,Mobile,Medium,Organic,Low,0,0,1,Consideration,2,0,-1,No Revenue
5007,add_to_cart,2024-01-20,UK,Mobile,Medium,Organic,Low,0,0,1,Intent,3,0,-1,No Revenue
5007,checkout_start,2024-01-24,UK,Mobile,Medium,Organic,Low,0,0,1,Checkout,4,0,-1,No Revenue
5007,checkout_complete,2024-02-17,UK,Mobile,Medium,Organic,Low,54,0,1,Purchase,5,1,-1,High
5464,page_view,2024-01-05,AU,Desktop,Low,Organic,Medium,0,1,0,Awareness,1,0,1,No Revenue
5464,product_view,2024-01-03,AU,Desktop,Low,Organic,Medium,0,1,0,Consideration,2,0,1,No Revenue
5464,add_to_cart,2024-01-23,AU,Desktop,Low,Organic,Medium,0,1,0,Intent,3,0,1,No Revenue
5464,checkout_start,2024-01-26,AU,Desktop,Low,Organic,Medium,0,1,0,Checkout,4,0,1,No Revenue
5464,checkout_complete,2024-01-24,AU,Desktop,Low,Organic,Medium,56,1,0,Purchase,5,1,1,High
5101,page_view,2024-01-04,US,Desktop,Medium,Organic,Low,0,1,1,Awareness,1,0,0,No Revenue
5101,product_view,2024-02-11,US,Desktop,Medium,Organic,Low,0,1,1,Consideration,2,0,0,No Revenue
5101,add_to_cart,2024-02-26,US,Desktop,Medium,Organic,Low,0,1,1,Intent,3,0,0,No Revenue
5101,checkout_start,2024-01-07,US,Desktop,Medium,Organic,Low,0,1,1,Checkout,4,0,0,No Revenue
5101,checkout_complete,2024-02-24,US,Desktop,Medium,Organic,Low,125,1,1,Purchase,5,1,0,High
5326,page_view,2024-01-17,US,Desktop,Medium,Referral,Medium,0,1,0,Awareness,1,0,1,No Revenue
5326,product_view,2024-02-03,US,Desktop,Medium,Referral,Medium,0,1,0,Consideration,2,0,1,No Revenue
5326,add_to_cart,2024-01-06,US,Desktop,Medium,Referral,Medium,0,1,0,Intent,3,0,1,No Revenue
5326,checkout_start,2024-02-15,US,Desktop,Medium,Referral,Medium,0,1,0,Checkout,4,0,1,No Revenue
5326,checkout_complete,2024-02-03,US,Desktop,Medium,Referral,Medium,109,1,0,Purchase,5,1,1,High
5652,page_view,2024-02-20,UK,Desktop,Medium,Organic,Low,0,1,0,Awareness,1,0,1,No Revenue
5652,product_view,2024-02-08,UK,Desktop,Medium,Organic,Low,0,1,0,Consideration,2,0,1,No Revenue
5652,add_to_cart,2024-01-22,UK,Desktop,Medium,Organic,Low,0,1,0,Intent,3,0,1,No Revenue
5652,checkout_start,2024-01-12,UK,Desktop,Medium,Organic,Low,0,1,0,Checkout,4,0,1,No Revenue
5652,checkout_complete,2024-02-16,UK,Desktop,Medium,Organic,Low,127,1,0,Purchase,5,1,1,High
5537,page_view,2024-01-21,UK,Tablet,Medium,Referral,High,0,1,1,Awareness,1,0,0,No Revenue
5537,product_view,2024-01-20,UK,Tablet,Medium,Referral,High,0,1,1,Consideration,2,0,0,No Revenue
5537,add_to_cart,2024-01-26,UK,Tablet,Medium,Referral,High,0,1,1,Intent,3,0,0,No Revenue
5537,checkout_start,2024-01-04,UK,Tablet,Medium,Referral,High,0,1,1,Checkout,4,0,0,No Revenue
5537,checkout_complete,2024-02-21,UK,Tablet,Medium,Referral,High,149,1,1,Purchase,5,1,0,High
5640,page_view,2024-02-09,US,Desktop,Medium,Organic,Low,0,1,0,Awareness,1,0,1,No Revenue
5640,product_view,2024-02-27,US,Desktop,Medium,Organic,Low,0,1,0,Consideration,2,0,1,No Revenue
5640,add_to_cart,2024-01-28,US,Desktop,Medium,Organic,Low,0,1,0,Intent,3,0,1,No Revenue
5640,checkout_start,2024-01-26,US,Desktop,Medium,Organic,Low,0,1,0,Checkout,4,0,1,No Revenue
5640,checkout_complete,2024-01-02,US,Desktop,Medium,Organic,Low,102,1,0,Purchase,5,1,1,High
5002,page_view,2024-01-23,AU,Mobile,High,Paid,Low,0,1,1,Awareness,1,0,0,No Revenue
5002,product_view,2024-01-25,AU,Mobile,High,Paid,Low,0,1,1,Consideration,2,0,0,No Revenue
5002,add_to_cart,2024-02-28,AU,Mobile,High,Paid,Low,0,1,1,Intent,3,0,0,No Revenue
5002,checkout_start,2024-02-19,AU,Mobile,High,Paid,Low,0,1,1,Checkout,4,0,0,No Revenue
5002,checkout_complete,2024-01-05,AU,Mobile,High,Paid,Low,226,1,1,Purchase,5,1,0,High
5738,page_view,2024-01-08,UK,Mobile,Low,Organic,Low,0,1,1,Awareness,1,0,0,No Revenue
5738,product_view,2024-02-24,UK,Mobile,Low,Organic,Low,0,1,1,Consideration,2,0,0,No Revenue
5738,add_to_cart,2024-01-09,UK,Mobile,Low,Organic,Low,0,1,1,Intent,3,0,0,No Revenue
5738,checkout_start,2024-02-16,UK,Mobile,Low,Organic,Low,0,1,1,Checkout,4,0,0,No Revenue
5738,checkout_complete,2024-02-17,UK,Mobile,Low,Organic,Low,34,1,1,Purchase,5,1,0,Medium
5776,page_view,2024-01-03,AU,Desktop,Low,Paid,High,0,1,0,Awareness,1,0,1,No Revenue
